Time(s),Voltage(V),Current(mA)
0.0,-0.55954276,-4.785173663366336
0.15203142166137695,0.02303040000000008,-3.22463603960396
0.2281663417816162,0.029459719999999957,-1.761483564356435
0.30415844917297363,0.04817191999999991,-1.0527097029702965
0.3800017833709717,0.06429319999999995,-0.7458277227722784
0.4561619758605957,0.07292959999999996,-0.4992770297029706
0.5320014953613281,0.08415692,-0.4251693069306931
0.6081674098968506,0.09999032000000006,-0.36911346534653455
0.6881599426269531,0.11956615999999994,-0.37386396039603953
0.7641313076019287,0.13645511999999993,-0.36958851485148503
0.8401603698730469,0.1458592,-0.2992811881188116
0.9161620140075684,0.15516732,-0.2717283168316828
0.9921607971191406,0.17311184000000007,-0.2717283168316828
1.0681405067443848,0.18990484000000007,-0.2574768316831679
1.144157886505127,0.1991169999999999,-0.17434316831683092
1.2201569080352783,0.20871299999999993,-0.23419940594059357
1.2960646152496338,0.22473832,-0.2764788118811877
1.3721592426300049,0.24623336000000004,-0.4066423762376238
1.448160171508789,0.2631223200000001,-0.5125784158415846
1.5241563320159912,0.26964760000000015,-0.522554455445545
1.6001594066619873,0.27914763999999986,-0.6109136633663373
1.67600417137146,0.29785984,-0.8099594059405935
1.7521593570709229,0.31465284000000004,-0.9591249504950488
1.8281636238098145,0.32405692,-1.0047297029702966
1.9041602611541748,0.33528424000000007,-1.1258673267326733
1.980144739151001,0.3560115999999999,-1.278833267326733
2.072003126144409,0.3691581199999999,-1.4603021782178212
2.1520369052886963,0.39065316,-1.646046534653464
2.2479991912841797,0.3963148,-1.669799009900989
2.3440024852752686,0.40571888000000006,-1.7619586138613854
2.4320061206817627,0.42337552,-1.911599207920792
2.5040950775146484,0.4412240799999999,-2.069315643564357
2.576162815093994,0.44698167999999994,-2.1234712871287136
2.652010202407837,0.458209,-2.142948316831684
2.731999158859253,0.4798000000000001,-2.3296427722772277
2.8080861568450928,0.49592128000000013,-2.3947245544554456
2.8841633796691895,0.5154971199999999,-2.47690811881188
2.96016001701355,0.522982,-2.360996039603959
3.0361642837524414,0.5342093200000001,-2.2265570297029713
3.112131118774414,0.5472598800000001,-2.1153954455445554
3.18815541267395,0.5678912800000001,-1.9990083168316832
3.2639989852905273,0.5858357999999999,-1.924900594059406
3.340158224105835,0.5978308,-1.7671841584158408
3.4161577224731445,0.6064672,-1.7253798019801974
3.492159366607666,0.6223006000000002,-1.6412960396039593
3.5681557655334473,0.6421643200000002,-1.63274514851485
3.640150785446167,0.6496492000000001,-1.5391603960396025
3.7161502838134766,0.65713408,-1.511132475247524
3.7921552658081055,0.6758462799999998,-1.4883300990099009
3.868154764175415,0.6945584800000001,-1.4883300990099009
