Time(s),Voltage(V),Current(mA)
0.0,-0.78178612,-3.164304752475247
0.16000056266784668,0.021111200000000073,-4.48304217821782
0.2559990882873535,0.021111200000000073,-1.7852360396039597
0.35199904441833496,0.02475767999999999,-0.8574643564356424
0.44400691986083984,0.03982339999999988,-0.45699762376237657
0.5201048851013184,0.0463486799999999,-0.3277841584158413
0.5961580276489258,0.05661639999999994,-0.20664653465346478
0.6720011234283447,0.062469959999999936,-0.1282633663366327
0.7481281757354736,0.07292959999999996,-0.07600792079207822
0.8241584300994873,0.07292959999999996,-0.011876237623761068
0.9001576900482178,0.08127811999999998,0.011876237623762914
0.9761381149291992,0.09164180000000002,0.05700594059405971
1.0521562099456787,0.09720748000000005,0.07220752475247547
1.1281569004058838,0.1103540000000001,0.10451089108910927
1.2041566371917725,0.11783888000000002,0.10926138613861422
1.2801218032836914,0.1290661999999999,0.12826336633663404
1.3560004234313965,0.12714699999999993,0.14251485148514892
1.4321560859680176,0.13463187999999993,0.13633920792079182
1.50815749168396,0.14489959999999996,0.12826336633663404
1.5841584205627441,0.15526328,0.12256277227722767
1.6601572036743164,0.16265220000000002,0.11401188118811918
1.7361562252044678,0.1701370800000001,0.09596000000000024
1.8119986057281494,0.18040480000000012,0.09025940594059441
1.8881549835205078,0.18136440000000015,0.10451089108910927
1.9641506671905518,0.18788968,0.05795603960396114
2.040156841278076,0.1991169999999999,0.021377227722772296
2.116157293319702,0.2067937999999999,-0.02992811881188079
2.192141532897949,0.21830899999999992,-0.08075841584158318
2.2681539058685303,0.22387467999999994,-0.1320637623762368
2.3441569805145264,0.23222320000000002,-0.19714554455445482
2.4201531410217285,0.2370212,-0.16484217821782102
2.4959981441497803,0.24066768,-0.22137306930693001
2.5761570930480957,0.2528546000000001,-0.3040316831683166
2.6521379947662354,0.2621627200000001,-0.4151932673267328
2.728069543838501,0.2725264,-0.4536722772277228
2.8041512966156006,0.28087492000000003,-0.5505823762376243
2.8801534175872803,0.28835979999999994,-0.6056881188118819
2.9561269283294678,0.28835979999999994,-0.5866861386138622
3.0319979190826416,0.29958712,-0.6802708910891099
3.108152151107788,0.30419319999999994,-0.7553287128712883
3.1841282844543457,0.31829932000000005,-0.8474883168316831
3.260153293609619,0.3257842000000001,-0.9168455445544546
3.3361380100250244,0.33442060000000007,-1.018506138613861
3.412130832672119,0.3401782000000001,-1.089288514851485
3.492156505584717,0.3427691199999999,-1.0427336633663362
3.568157911300659,0.3521731999999999,-1.1586457425742576
3.644062042236328,0.36080959999999995,-1.2185019801980201
3.720163345336914,0.37011772,-1.3163621782178223
3.792161226272583,0.37760259999999995,-1.3909449504950502
3.8681323528289795,0.38978952,-1.4840546534653456
3.9439966678619385,0.3963148,-1.5771643564356421
4.0199971199035645,0.3963148,-1.505906930693068
4.096153259277344,0.4075421200000001,-1.6004417821782178
4.172150373458862,0.4150270000000001,-1.6460465346534643
4.248158931732178,0.42059268000000005,-1.6964017821782171
4.324153423309326,0.43373919999999994,-1.7861861386138607
4.399996519088745,0.4375775999999999,-1.8688447524752472
4.475996017456055,0.44986048,-1.8788207920792075
4.552124738693237,0.45072411999999995,-1.8089885148514846
4.628149509429932,0.46108779999999994,-1.8640942574257422
4.720162630081177,0.46684539999999997,-1.850317821782178
4.796158790588379,0.47692120000000005,-1.8412918811881185
4.872152805328369,0.4855576000000001,-1.8037629702970293
4.948155403137207,0.49304248000000006,-1.761483564356435
5.024148941040039,0.5042698000000001,-1.669799009900989
5.100148439407349,0.5071486000000002,-1.5581623762376224
5.17600154876709,0.51175468,-1.5215835643564355
5.25215744972229,0.522982,-1.475028712871288
5.328159809112549,0.53046688,-1.4322742574257437
5.404151439666748,0.5416942,-1.3681425742574262
5.48015284538269,0.5472598800000001,-1.3481904950495056
5.5561583042144775,0.5604064000000001,-1.2983102970297034
5.632153034210205,0.5584872000000001,-1.2422544554455448
5.716159343719482,0.5699064400000001,-1.283583762376238
5.792059421539307,0.57547212,-1.2137514851485152
5.868151664733887,0.5858357999999999,-1.2194520792079209
5.944156885147095,0.59437624,-1.1686217821782177
6.0201520919799805,0.60541164,-1.1819231683168319
6.09615421295166,0.6122248,-1.135368316831683
6.172151803970337,0.61395208,-1.1021148514851484
6.248154401779175,0.6252753600000001,-1.1496198019801978
6.324149131774902,0.6309370000000001,-1.089288514851485
6.400153875350952,0.6401491600000001,-1.126342376237624
6.472156524658203,0.6496492000000001,-1.066486138613861
6.54815411567688,0.65895732,-1.1030649504950494
6.623994588851929,0.6654826,-1.066486138613861
6.703994035720825,0.6654825999999999,-1.0142306930693064
6.780152797698975,0.6778614399999998,-1.0745619801980195
6.856152296066284,0.6851544,-1.0189811881188113
6.932150602340698,0.69273524,-1.0745619801980195
