Time(s),Voltage(V),Current(mA)
0.0,-0.8699733600000001,-2.097343564356435
0.15600061416625977,0.021111200000000073,-2.6811794059405933
0.23600292205810547,0.02859607999999999,-1.5581623762376235
0.3201594352722168,0.045580999999999885,-1.0337077227722768
0.39615416526794434,0.06717199999999994,-0.791907524752475
0.4721519947052002,0.07292959999999996,-0.5643588118811886
0.5481326580047607,0.08396500000000003,-0.44797168316831704
0.6241519451141357,0.10094992000000007,-0.3833649504950495
0.700157642364502,0.11870251999999999,-0.34583603960396025
0.7761516571044922,0.13827835999999993,-0.32683405940594046
0.8521542549133301,0.14681879999999997,-0.23894990099009855
0.9281551837921143,0.15516732,-0.23419940594059357
1.0041522979736328,0.17119264000000006,-0.23419940594059357
1.0799987316131592,0.19182404000000008,-0.23419940594059357
1.156160593032837,0.1991169999999999,-0.18289405940593997
1.2321550846099854,0.21159179999999994,-0.2166225742574251
1.308156967163086,0.22656156,-0.27172831683168275
1.3841636180877686,0.24441012000000004,-0.3786144554455445
1.460153341293335,0.26139504,-0.5078279207920796
1.5361640453338623,0.26964760000000015,-0.52730495049505
1.611999273300171,0.27722844,-0.6099635643564365
1.6881563663482666,0.29958712,-0.7691051485148511
1.7641527652740479,0.31465284000000004,-0.9638754455445537
1.8401508331298828,0.3257842000000001,-1.0047297029702966
1.9161567687988281,0.3315418,-1.1030649504950492
1.9921555519104004,0.3512135999999999,-1.2560308910891091
2.072143316268921,0.3702136799999999,-1.4555516831683168
2.1481597423553467,0.38518344,-1.6047172277227708
2.2241642475128174,0.3963148,-1.6788249504950485
2.2999982833862305,0.40293604000000005,-1.7339306930693064
2.376448392868042,0.42443108,-1.9339265346534653
2.4524459838867188,0.43748163999999995,-2.0688405940594063
2.5283560752868652,0.45072411999999995,-2.1329722772277235
2.6044466495513916,0.4599362800000001,-2.1800021782178227
2.6804449558258057,0.4760575600000001,-2.3244172277227726
2.756448268890381,0.50436576,-2.4408043564356428
2.832447052001953,0.5118506400000001,-2.4721576237623752
2.9084460735321045,0.5210627999999999,-2.3937744554455436
2.9844439029693604,0.5296032399999999,-2.268361386138615
3.0604491233825684,0.5472598800000001,-2.1757267326732683
3.136439800262451,0.56702764,-2.030836633663367
3.2124292850494385,0.5848762,-1.933451485148515
3.2924458980560303,0.59610352,-1.7766851485148507
3.368447780609131,0.6018611199999999,-1.7158788118811874
3.4442873001098633,0.61970968,-1.6412960396039593
3.520446538925171,0.6393814800000002,-1.6094677227722758
3.5964488983154297,0.6496492000000001,-1.492605544554455
3.6724436283111572,0.6552148800000002,-1.478829108910891
3.7484450340270996,0.67392708,-1.4598271287128712
3.824445962905884,0.68976048,-1.4322742574257437
