Time(s),Voltage(V),Current(mA)
0.0,-0.5651084400000002,-4.775672673267326
0.15200185775756836,0.021111200000000073,-4.117254059405939
0.22816014289855957,0.021111200000000073,-2.1101699009900985
0.3041555881500244,0.030419319999999955,-1.1814481188118813
0.3801591396331787,0.03694459999999987,-0.7353766336633665
0.452162504196167,0.0453890799999999,-0.51780396039604
0.528165340423584,0.058535599999999945,-0.36958851485148503
0.6040933132171631,0.06429319999999995,-0.2722033663366332
0.6801662445068359,0.07292959999999996,-0.20664653465346472
0.7561540603637695,0.07292959999999996,-0.1377643564356426
0.8361427783966064,0.08310136000000001,-0.11401188118811785
0.9121532440185547,0.08876300000000002,-0.08075841584158318
0.9921612739562988,0.09903072000000006,-0.06745702970296918
1.0681593418121338,0.1084348000000001,-0.030878217821780886
1.144164800643921,0.11966211999999998,-0.002375247524751686
1.2201688289642334,0.1261873999999999,0.04798000000000026
1.2961530685424805,0.1271469999999999,0.09500990099009936
1.3721437454223633,0.13827835999999993,0.03942910891089123
1.44816255569458,0.1458592,0.11876237623762413
1.524160385131836,0.15699056,0.057956039603960605
1.6001598834991455,0.16265220000000008,0.09500990099009936
1.676161289215088,0.16927344000000005,0.01615168316831769
1.752162218093872,0.18232400000000012,0.06175643564356468
1.8281590938568115,0.18328360000000013,0.09500990099009936
1.9041266441345215,0.1927836400000001,0.006650693069308045
1.980159044265747,0.1991169999999999,-0.007125742574256378
2.0560014247894287,0.20967259999999993,-0.08598396039603882
2.1321585178375244,0.2163897999999999,-0.07173247524752371
2.2081551551818848,0.22550599999999998,-0.18289405940593997
2.284158706665039,0.23510199999999998,-0.2018960396039598
2.360154628753662,0.2341424,-0.16531722772277146
2.4360005855560303,0.24345052000000003,-0.24892594059405887
2.512157917022705,0.25573340000000006,-0.3135326732673265
2.588150978088379,0.2649455600000001,-0.41566831683168326
2.664158821105957,0.26772840000000014,-0.4707740594059409
2.740154981613159,0.2826981599999999,-0.5543827722772283
2.816157341003418,0.28835979999999994,-0.6151891089108918
2.9005069732666016,0.29027899999999995,-0.5819356435643572
2.976506471633911,0.29584467999999997,-0.6384665346534653
3.052349805831909,0.307072,-0.7458277227722784
3.128502607345581,0.31455688000000004,-0.8009334653465349
3.2045085430145264,0.32674380000000014,-0.9073445544554446
3.2805094718933105,0.33326908,-0.9733764356435637
3.356510639190674,0.34449639999999987,-1.0840629702970295
3.432507038116455,0.34449639999999987,-1.0332326732673263
3.5085065364837646,0.3502539999999999,-1.102589900990099
3.5845088958740234,0.3608095999999999,-1.2090009900990102
3.6605091094970703,0.36829447999999987,-1.2793083168316834
3.736494779586792,0.38048139999999997,-1.3823940594059412
3.8125061988830566,0.38508748000000004,-1.427998811881188
3.90051007270813,0.3972744,-1.5296594059405928
3.9765052795410156,0.3963148,-1.4921304950495042
4.056504249572754,0.40475928000000005,-1.5348849504950495
4.1325085163116455,0.4159866000000001,-1.6317950495049494
4.208508491516113,0.42059268000000005,-1.687850891089108
4.284415006637573,0.43373919999999994,-1.7481821782178213
4.360503911972046,0.43834527999999995,-1.793786930693069
4.436504125595093,0.4524514,-1.8408168316831681
4.5125038623809814,0.4524514,-1.7814356435643557
4.5885045528411865,0.458209,-1.803287920792079
4.664504051208496,0.4711636,-1.8275154455445541
4.740505218505859,0.47692120000000005,-1.7994875247524749
4.8165082931518555,0.48939600000000005,-1.7667091089108904
4.900348424911499,0.4958253200000001,-1.715878811881187
4.976484537124634,0.5023506000000001,-1.6275196039603952
5.052386045455933,0.5090678000000002,-1.505906930693068
5.128486156463623,0.51357792,-1.5025815841584156
5.20450496673584,0.522982,-1.4132722772277237
5.280506372451782,0.5322901200000001,-1.4142223762376245
5.356470584869385,0.5416942,-1.3443900990099014
5.432504415512085,0.55100232,-1.3301386138613869
5.508347749710083,0.5575276000000001,-1.2755079207920794
5.584484815597534,0.5584872000000002,-1.2232524752475251
5.660478830337524,0.5791185999999999,-1.2194520792079209
5.736506700515747,0.5791185999999999,-1.1686217821782177
5.812497138977051,0.5858357999999999,-1.1766976237623763
5.8965065479278564,0.59610352,-1.140118811881188
5.972507476806641,0.6035883999999999,-1.149619801980198
6.0485029220581055,0.61481572,-1.1068653465346534
6.124503135681152,0.61289652,-1.0755120792079205
6.200485706329346,0.6185581600000001,-1.0755120792079205
6.2765021324157715,0.6318966,-1.066486138613861
6.352506875991821,0.6403410800000001,-1.07503702970297
6.428508996963501,0.6515684,-1.0569851485148511
6.5045061111450195,0.65713408,-1.0655360396039602
6.580505847930908,0.6683613999999999,-1.0427336633663362
6.656506299972534,0.6664421999999999,-0.9857277227722767
6.732385158538818,0.6758462799999998,-1.009955247524752
6.808509588241577,0.6870736,-0.9999792079207916
6.892456293106079,0.6926392800000001,-0.9776518811881182
