Time(s),Voltage(V),Current(mA)
0.0,-0.61107328,-3.4293823762376237
0.15603184700012207,0.021111200000000073,-3.322496237623762
0.23212409019470215,0.018232400000000072,-1.8317908910891085
0.3081657886505127,0.030515279999999995,-1.0793124752475245
0.38416337966918945,0.03598499999999987,-0.6612689108910901
0.46016478538513184,0.0492274799999999,-0.48502554455445573
0.5361685752868652,0.05565679999999994,-0.30878217821782156
0.6121606826782227,0.06227803999999996,-0.2398999999999994
0.6881742477416992,0.07465687999999998,-0.16009168316831607
0.7641353607177734,0.07292959999999996,-0.08075841584158316
0.8401618003845215,0.08214176,-0.08550891089108811
0.9161570072174072,0.09250544000000002,-0.030878217821780886
0.9920320510864258,0.10085396000000009,-0.011876237623761332
1.068164348602295,0.1103540000000001,0.03942910891089123
1.1441664695739746,0.12042979999999989,0.030403168316831763
1.220165729522705,0.1290661999999999,0.0807584158415845
1.2960011959075928,0.1290661999999999,0.12826336633663404
1.3721671104431152,0.13751067999999994,0.10926138613861422
1.4481580257415771,0.14394,0.133013861386139
1.524167776107788,0.15526328,0.08550891089108945
1.6001570224761963,0.16169260000000005,0.10451089108910927
1.676163911819458,0.16821788000000007,0.06270653465346557
1.7521610260009766,0.18136440000000015,0.07600792079207955
1.8281593322753906,0.18040480000000012,0.08550891089108945
1.9041569232940674,0.18788968,0.035153663366337254
1.9801456928253174,0.1991169999999999,0.030878217821782204
2.056156635284424,0.2067937999999999,-0.04465465346534557
2.132162570953369,0.21830899999999992,-0.07648297029702865
2.2081570625305176,0.22752116,-0.1605667326732665
2.2841546535491943,0.2341424,-0.20664653465346478
2.3601646423339844,0.235102,-0.169592673267326
2.436164140701294,0.24450608,-0.234674455445544
2.5121259689331055,0.25285460000000004,-0.31353267326732653
2.588162899017334,0.2612990800000001,-0.3923908910891089
2.6641550064086914,0.2725264,-0.45794772277227735
2.7401630878448486,0.2800112799999999,-0.5325304950495054
2.8161580562591553,0.28835979999999994,-0.6104386138613869
2.8961496353149414,0.28835979999999994,-0.5819356435643572
2.9721574783325195,0.29584467999999997,-0.6299156435643571
3.04815411567688,0.307072,-0.7553287128712883
3.1241533756256104,0.31282960000000004,-0.8009334653465349
3.2001564502716064,0.3257842000000001,-0.9073445544554446
3.2761571407318115,0.33326908,-0.9638754455445537
3.3521556854248047,0.3436327599999999,-1.0935639603960394
3.4279985427856445,0.34449639999999987,-1.0474841584158412
3.504162073135376,0.3502539999999999,-1.116841386138614
3.5801618099212646,0.3617691999999999,-1.2090009900990102
3.6561574935913086,0.36637527999999986,-1.2926097029702974
3.732156753540039,0.38048139999999997,-1.3823940594059412
3.8081557750701904,0.38508748000000004,-1.4422502970297024
3.884850025177002,0.3963148,-1.5439108910891075
3.9688501358032227,0.3982340000000001,-1.4964059405940582
4.044832706451416,0.4038956400000001,-1.5857152475247525
4.120849370956421,0.41502700000000015,-1.6460465346534643
4.196847438812256,0.4271179599999999,-1.7439067326732665
4.272854566574097,0.4318199999999999,-1.7814356435643557
4.348851203918457,0.4422796399999999,-1.874070297029703
4.4248456954956055,0.45072412,-1.864569306930693
4.500853061676025,0.4498604799999999,-1.8042380198019796
4.576692819595337,0.45916860000000004,-1.8365413861386137
4.652838468551636,0.46857268,-1.8270403960396036
4.728849172592163,0.47788080000000005,-1.837016435643564
4.8048481941223145,0.48843640000000005,-1.7899865346534647
4.884853839874268,0.49313844000000007,-1.7344057425742565
4.964848518371582,0.5061890000000002,-1.6222940594059394
5.040848731994629,0.5042698000000001,-1.5344099009900976
5.116844654083252,0.5127142800000001,-1.483579603960396
5.192689657211304,0.522982,-1.4180227722772287
5.268850326538086,0.53046688,-1.3861944554455452
5.344848155975342,0.5416942,-1.325388118811882
5.420847654342651,0.54917908,-1.302585742574258
5.496846437454224,0.5584872000000001,-1.2470049504950498
5.572852611541748,0.5604064000000001,-1.2090009900990102
5.648847818374634,0.57537616,-1.1914241584158418
5.72468900680542,0.5791185999999999,-1.149619801980198
5.800845384597778,0.582957,-1.1486697029702972
5.87684178352356,0.59610352,-1.1021148514851484
5.964849948883057,0.604548,-1.126817425742574
6.040844202041626,0.61395208,-1.0617356435643561
6.116848945617676,0.61395208,-1.0427336633663362
6.188844203948975,0.6215329200000002,-1.0560350495049502
6.264847755432129,0.6328562000000002,-1.0237316831683163
6.340754270553589,0.6412047200000001,-1.0417835643564353
6.416844606399536,0.6496492000000001,-1.0047297029702966
6.492846488952637,0.66087652,-1.0294322772277222
6.568847417831421,0.6683613999999999,-0.9952287128712867
6.644851207733154,0.6683613999999999,-0.9591249504950488
6.720855474472046,0.67594224,-0.9914283168316826
6.796843767166138,0.6851544,-0.9595999999999993
6.872838258743286,0.69465444,-0.9819273267326727
