Time(s),Voltage(V),Current(mA)
0.0,-0.6693209999999999,-4.840279405940594
0.15200185775756836,0.021111200000000073,-3.5642964356435636
0.2321326732635498,0.021111200000000073,-1.9339265346534653
0.3081650733947754,0.018232400000000072,-1.130617821782178
0.3841578960418701,0.018232400000000072,-0.7168497029702972
0.46016550064086914,0.017272800000000067,-0.4531972277227724
0.5361623764038086,0.01919200000000007,-0.2807542574257422
0.6121647357940674,0.030611240000000033,-0.23372435643564313
0.6881599426269531,0.03694459999999987,-0.10926138613861289
0.7641394138336182,0.03598499999999987,-0.011876237623761332
0.8401572704315186,0.03617691999999996,0.016626732673267343
0.9164965152740479,0.03694459999999987,0.07600792079207955
0.9924986362457275,0.03886379999999987,0.09025940594059441
1.068493366241455,0.03598499999999987,0.15201584158415882
1.1444928646087646,0.048363839999999894,0.10451089108910927
1.2204959392547607,0.05661639999999994,0.16484217821782154
1.296337366104126,0.05565679999999994,0.17339306930693005
1.3724942207336426,0.05201031999999992,0.19714554455445482
1.4484975337982178,0.058535599999999945,0.2208980198019796
1.5244946479797363,0.05565679999999994,0.2208980198019796
1.6004986763000488,0.061414399999999945,0.17481821782178217
1.6764929294586182,0.07091443999999998,0.2113970297029697
1.7524950504302979,0.07292959999999996,0.22564851485148454
1.8283357620239258,0.07379323999999995,0.2113970297029697
1.9044992923736572,0.07292959999999996,0.24465049504950437
1.980485439300537,0.07292959999999996,0.23039900990098952
2.0564963817596436,0.07292959999999996,0.24465049504950437
2.1325042247772217,0.08214176,0.19239504950494987
2.212466239929199,0.09164180000000002,0.2351495049504945
2.2884929180145264,0.09250544000000002,0.24465049504950437
2.364335775375366,0.09164180000000002,0.24465049504950437
2.44049072265625,0.09164180000000002,0.24465049504950437
2.5164895057678223,0.09164180000000002,0.24892594059405884
2.5924954414367676,0.09912668000000006,0.22042297029702915
2.6684951782226562,0.1103540000000001,0.2351495049504945
2.7484970092773438,0.1103540000000001,0.24465049504950437
2.824498176574707,0.1074752000000001,0.2574768316831679
2.9003353118896484,0.1103540000000001,0.2532013861386134
2.9764976501464844,0.1103540000000001,0.26602772277227693
3.0523643493652344,0.1074752000000001,0.26602772277227693
3.1284677982330322,0.11783888000000002,0.25272633663366295
3.2044949531555176,0.1281065999999999,0.23039900990098952
3.2804949283599854,0.1290661999999999,0.24465049504950437
3.356494665145874,0.1261873999999999,0.24465049504950437
3.4324936866760254,0.1290661999999999,0.2574768316831679
3.5084941387176514,0.1261873999999999,0.24465049504950437
3.5844972133636475,0.13655107999999994,0.21614752475247467
3.6604056358337402,0.14489959999999996,0.20664653465346478
3.7364933490753174,0.14777839999999998,0.23514950495049444
3.8124942779541016,0.14777839999999998,0.24465049504950437
3.8884928226470947,0.14777839999999998,0.24465049504950437
3.964487314224243,0.14777839999999998,0.22564851485148454
4.04049015045166,0.14298039999999998,0.24465049504950437
4.116498947143555,0.15334408000000002,0.19809564356435624
4.192493915557861,0.16649060000000004,0.19714554455445482
4.268334150314331,0.1597734,0.19714554455445482
4.344475269317627,0.16457140000000006,0.21139702970296964
4.420467376708984,0.16361180000000006,0.2208980198019796
4.4964985847473145,0.16073300000000004,0.19714554455445482
4.57249116897583,0.1729199200000001,0.13681425742574255
4.6484925746917725,0.18040480000000012,0.11401188118811918
4.724490404129028,0.18040480000000012,0.16056673267326732
4.800493001937866,0.1823240000000001,0.17339306930693005
4.876334190368652,0.18040480000000012,0.17339306930693005
4.952500104904175,0.18040480000000012,0.18289405940593992
5.028486967086792,0.1823240000000001,0.17339306930693005
5.104422092437744,0.19163212,0.09073445544554432
5.184494256973267,0.1991169999999999,0.06650693069306964
5.26047158241272,0.1991169999999999,0.09976039603960432
5.336496591567993,0.1991169999999999,0.11401188118811918
5.412481307983398,0.2019957999999999,0.11876237623762413
5.488468885421753,0.20103619999999994,0.11401188118811918
5.5644941329956055,0.20871299999999993,0.02565267326732761
5.640423774719238,0.2154301999999999,-0.021377227722770977
5.716497898101807,0.2163897999999999,0.011876237623762387
5.7924580574035645,0.21830899999999992,0.01662673267326787
5.868488550186157,0.21830899999999992,0.0484550495049507
5.945233106613159,0.2163897999999999,0.03467861386138628
6.021235227584839,0.21830899999999992,0.05700594059405971
6.097144842147827,0.22761711999999995,-0.05795603960395981
6.181232929229736,0.23318279999999997,-0.1282633663366327
6.257235050201416,0.23126359999999999,-0.09500990099009803
6.333217620849609,0.23318279999999997,-0.08075841584158318
6.409219026565552,0.235102,-0.057005940594058405
6.4852354526519775,0.235102,-0.07600792079207822
6.561235666275024,0.24066768000000005,-0.1406146534653458
6.637219429016113,0.25189500000000004,-0.25320138613861337
6.713232755661011,0.25573340000000006,-0.22089801980197957
6.789231300354004,0.25477380000000005,-0.20189603960395974
6.865234375,0.25381420000000005,-0.18289405940593997
6.941076040267944,0.25285460000000004,-0.18764455445544495
7.017078399658203,0.25285460000000004,-0.16056673267326652
7.09323525428772,0.25842028000000006,-0.24845089108910842
7.173234701156616,0.27799611999999996,-0.35153663366336607
7.249234437942505,0.27060720000000005,-0.3325346534653463
7.32507586479187,0.27252639999999995,-0.3135326732673265
7.401239633560181,0.27252639999999995,-0.31828316831683146
7.477235794067383,0.27252639999999995,-0.29928118811881166
7.5532307624816895,0.2800112799999999,-0.3733889108910891
7.629234552383423,0.28644059999999993,-0.4893009900990103
7.7052321434021,0.29027899999999995,-0.46222316831683197
7.781230211257935,0.28835979999999994,-0.4536722772277228
7.857198715209961,0.28835979999999994,-0.44417128712871295
7.933229923248291,0.29027899999999995,-0.4299198019801981
8.009235858917236,0.28835979999999994,-0.4204188118811881
8.085230827331543,0.29584467999999997,-0.49927702970297066
8.161075592041016,0.307072,-0.6389415841584166
8.237230062484741,0.307072,-0.5914366336633671
8.313231468200684,0.307072,-0.5961871287128719
8.389074563980103,0.307072,-0.5676841584158423
8.465229511260986,0.307072,-0.5591332673267333
8.541230201721191,0.31829932000000005,-0.6845463366336629
8.617240190505981,0.3257842000000001,-0.7638796039603963
8.693233251571655,0.3257842000000001,-0.7315762376237634
8.7692289352417,0.3231932800000001,-0.7315762376237634
8.845229625701904,0.3257842000000001,-0.7220752475247536
8.921073198318481,0.3257842000000001,-0.6983227722772287
8.997226238250732,0.3257842000000001,-0.684071287128714
9.073209285736084,0.33442060000000007,-0.8009334653465345
9.14923620223999,0.34449639999999987,-0.8845421782178207
9.225237607955933,0.34449639999999987,-0.8802667326732662
9.301231384277344,0.3464155999999998,-0.8479633663366325
9.37723159790039,0.34449639999999987,-0.8479633663366325
9.453229665756226,0.3427691199999999,-0.8242108910891076
9.529232740402222,0.3502539999999999,-0.9078196039603952
9.60507345199585,0.3588903999999999,-1.0237316831683163
9.681230545043945,0.3636883999999999,-0.9952287128712867
9.757201194763184,0.36080959999999995,-0.9857277227722767
9.833229780197144,0.3608095999999999,-0.9643504950495043
9.909207820892334,0.3588903999999999,-0.9548495049504944
9.985229253768921,0.3617691999999999,-0.9310970297029695
10.061230897903442,0.37011771999999993,-1.0517596039603956
10.137170791625977,0.37760259999999995,-1.1163663366336631
10.213213920593262,0.37760259999999995,-1.1163663366336631
10.289071321487427,0.37952179999999996,-1.061735643564356
10.365228176116943,0.37760259999999995,-1.0427336633663362
10.441198348999023,0.3795217999999999,-1.0189811881188113
